file_id,source_id,id_lotto,cig,oggetto,sceltaContraente,importoAggiudicazione,Column,importoSommeLiquidate,cfStrutturaProponente,strutturaProponente,dataInizio,dataUltimazione,dataUltimoAggiornamentoDataset,Column 15,
daad42352210213a007836a04f00f709,2570930848,4fda0c46ac3472c4f52d3100f3ec1a102f3b0c33,ZEA0D8E53F,Riparazione Elettrobisturi Bertchtold.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,580,,580,2570930848,ASP di Agrigento,2014-01-28,2014-12-31,2014-12-31,,
c41b550395b21d3691fc869480e645ab,1825570854,3914e63d745cbbe4590c1bad4f762fb37c4cc276,ZEA09D7269,RATIFICA PER LAVORI SU RETE TELEFONICA DELL'ASP,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2105,,2548,1825570854,ASP Caltanissetta,2013-05-28,2013-05-28,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,bb2049b271b23728df3056bdfd91e61719ac3e67,ZE9125D88E,ADESIONE CONVENZIONE CONSIP SPA GASOLIO 8 PER LA FORNITURA DI LITRI 2000 DI GASOLIO PER IL PRESIDIO SANITARIO DI SANTA ELISABETTA.,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,1679,8,,0,2570930848,ASP di Agrigento,2014-12-18,2015-01-15,2014-12-31,
e1fe3e52826c73702068a57bafc986a1,2363280815,a2d177d560de72033da12c20187e0400c348a1fb,ZE90F27D73,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,5520,,2392,2363280815,ASP di Trapani,2014-05-01,2015-04-30,2015-01-30,,
daad42352210213a007836a04f00f709,2570930848,2d981c29d188dcb7353edd9dafce977d9a383f66,ZE90E8E756,Intervento manutenzione Lavaferri in dotazione al Complesso Operatorio del P.O. San Giovanni di Dio di Agrigento.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,422,4,,422,4,2570930848,ASP di Agrigento,2014-03-31,2014-12-31,2014-12-31
c41b550395b21d3691fc869480e645ab,1825570854,264ebdb5bf6ed48f0b3b26930df901848907989c,ZE9079FEEC,LETTINO SPECIALE ED ACCESSORI PER MAMMOTOME,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,34000,,41140,1825570854,ASP Caltanissetta,2012-12-12,2012-12-22,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,13f30abf602c3ab1ad779426a3fbee7232350d0a,ZE811BD848,Riparazione mammografo ITALRAY in dotazione al Servizio di Rx del Poliambulatoriio di Cammarata.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1205,,0,2570930848,ASP di Agrigento,2014-11-14,2014-12-31,2014-12-31,,
c41b550395b21d3691fc869480e645ab,1825570854,60295b5a42d4a130c5d421d593e06fb6c02e4bc4,ZE80CCBABD,MODIFICA E AMPLIAMENTO IMPIANTO CITOFONICO RMN DEL P.O. S.ELIA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1200,,0,1825570854,ASP Caltanissetta,2013-12-09,2013-12-31,2014-01-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,e03f7e2e89b50a34401de70246d80de7d384b0bc,ZE71072F5D,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,11280,,4700,2363280815,ASP di Trapani,2014-06-01,2015-05-31,2015-01-30,,
daad42352210213a007836a04f00f709,2570930848,483b14101bd97c177260f62595da216b75044e83,ZE70E8E3DB,Intervento di manutenzione Letto OPT in dotazione al Complesso Operatorio del P.O. San Giovanni di Dio di Agrigento.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,562,2,,562,2,2570930848,ASP di Agrigento,2014-03-31,2014-12-31,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,5d6786f60b81d7cf1bdb0cb2bf51d0e21767aff9,ZE70DD480E,MASCHERINE CHIRURGICHE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,30000,,988,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,,
daad42352210213a007836a04f00f709,2570930848,88fc4c37b1f316892dde71b619b1543167f5eafa,ZE70CC47C1,acquisto presidi per somministrazione endovenosa,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,6553,4,,6553,4,2570930848,ASP di Agrigento,2013-12-06,2014-01-15,2014-12-31
c41b550395b21d3691fc869480e645ab,1825570854,03c269b5cefe028763a2d0f2fc03e13c536c3eaf,ZE70C7E423,INTERVENTI DI FINITURA LOCALI,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,4441,,6100,1825570854,ASP Caltanissetta,2013-12-03,2013-12-11,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,d6413d592d51f53ca32de3943310d50ccaa32edb,ZE70A0132F,acquisto presidi per fibrosi cistica,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,117,45,,117,45,2570930848,ASP di Agrigento,2013-05-23,2014-01-15,2014-12-31
daad42352210213a007836a04f00f709,2570930848,15e68cc2188271dc61a5fc45576bd569399ef684,ZE60D33DFA,Fornitura cavo paziente completo di Kit elettrodi a pinza e precordiali per ECG ELI 100 U.O. di Medicina P.O. di Canicatti.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,268,85,,268,85,2570930848,ASP di Agrigento,2014-01-08,2014-12-31,2014-12-31
c41b550395b21d3691fc869480e645ab,1825570854,c00a6c3f2f3e04af02b188277d92cfb557c701a5,ZE50B210E3,CATETERE PER ECOGRAFIA INTRACARDIACA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,17860,,0,1825570854,ASP Caltanissetta,2013-10-24,,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,8ebc2db331ab053e706311d24babefd74e002ce5,ZE509F6EE8,TRASLOCO ATTREZZATURE ED ARREDI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1300,,1573,1825570854,ASP Caltanissetta,2013-05-22,2013-05-24,2014-01-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,b6472d0adbbca78306943681575e1bc7c1009209,ZE40E57C64,Nullo,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,974,,0,2363280815,ASP di Trapani,2014-08-06,,2015-01-30,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,1d030df69c77f9d5e9778843a589636c2757b2a2,ZE40D907E8,ACQUISTO AMPOLLA AEROSOL,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,30000,,210,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,,
c41b550395b21d3691fc869480e645ab,1825570854,aa9cea7d71785302b313869365de8868cc78d19b,ZE40C21BCD,FORNITURA ED ISTALLAZIONE DI CLIMATIZZATORI A PARETE DI VARIE POTENZIALITA',08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,14013,,17095,1825570854,ASP Caltanissetta,2013-07-31,2013-08-10,2014-01-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,efe31242ab784787eb89e57801929281b1d2fc19,ZE40862F63,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3676,63,,3823,7,2363280815,ASP di Trapani,2014-04-15,2014-04-16,2015-01-30
c41b550395b21d3691fc869480e645ab,1825570854,64e1fce499b964678f82ac288c0366be930992ea,ZE40815231,ACQUISTO FARMACO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,39692,5,,9042,1825570854,ASP Caltanissetta,2013-01-08,2013-07-08,2014-01-31,
daad42352210213a007836a04f00f709,2570930848,d5b19560f0a3aad0fce55f7e16586d69618fd6b6,ZE30FBF583,Riparazione frigo scientifico Fiocchetti 683/LME in dotazione al Laboratorio di Sanita Pubblica di Agrigento.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,274,,274,2570930848,ASP di Agrigento,2014-06-19,2014-12-31,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,ec3ac3f716ba3f75b5b87d5bcb98b76f7b3e0d27,ZE30EA9C39,acquisto presidi per paz. affetti da ipertensione polmonare arteriosa,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,7286,8,,0,2570930848,ASP di Agrigento,2014-04-07,2014-04-07,2014-12-31,
daad42352210213a007836a04f00f709,2570930848,47c1cac9d144069d675139bde3f0062ca6f9b32b,ZE30EA12B9,acquisto presidi per paz. affetti da ipertensione arteriosa,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,7286,8,,7286,8,2570930848,ASP di Agrigento,2014-04-07,2014-12-04,2014-12-31
daad42352210213a007836a04f00f709,2570930848,05926045fc334223704fc44c5ad3caae29277a4c,ZE2103E4C6,presidi medico chirurgici,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,637,,637,2570930848,ASP di Agrigento,2014-04-11,2014-07-30,2014-12-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,acd88c3acfe01359e55ae47cccfdd7cedb1890da,ZE20C6F584,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2391,,2486,64,2363280815,ASP di Trapani,2014-02-04,2014-02-05,2015-01-30,
c41b550395b21d3691fc869480e645ab,1825570854,67d56dc1fcb1ecc7592de30a3733fef590cd87ee,ZE208C6C08,FORNITURA IN SOMMINISTRAZIONE DI XILOLO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,960,,960,1825570854,ASP Caltanissetta,2013-03-06,2016-03-06,2014-01-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,340d11e4c67791a4bfd067fa87a351504395c8e1,ZE10B5FAD4,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1046,1,,1150,61,2363280815,ASP di Trapani,2013-09-04,2013-09-05,2015-01-30
c41b550395b21d3691fc869480e645ab,1825570854,258e5060f5dbc9375c80241416babb31faf1c202,ZE108A3DE0,ACQUISTO IN ECONOMIA DI NÃ‚Â° 10000 DOSI DI TUBERCOLINA PPD BOVINA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1549,,1704,1825570854,ASP Caltanissetta,2013-03-22,2013-03-26,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,03ca67e629ebfa38c8de80d436b6dbe781ee0795,ZE00E19C0F,Presidio medico chirurgici per paz. Con tracheotomia a permanenza per carcinoma laringeo..,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,896,7,,896,7,2570930848,ASP di Agrigento,2014-03-03,2014-03-06,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,1f0c4ebf0bd4e2a3eae064fccb52f592cee2e2b6,ZE00D8FEFC,ACQUISTO ALCOOL DENATURATO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,30000,,253,26,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,4fc5d89c69b08beb4a86ca04bf4b001063c92719,ZE00993933,SERVIZIO ISPETTIVO DI RONDA PRESIDIO ASSISTENZIALE DI TRAPANI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,58080,,438,3,2363280815,ASP di Trapani,2013-04-01,2014-03-31,2015-01-30,
7ef6205993d555649d9a65f0f6109aa9,1151150867,133424009c0d79c67cb4c436471855373013d0c0,ZDF115F3DB,FORNITURA DI FOTOMETRO PER EMOGLOBINA LIBERA E RELATIVO MATERIALE DI CONSUMO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,7676,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-10-27,2014-12-31,2015-01-21,,
e1fe3e52826c73702068a57bafc986a1,2363280815,6ae36428527bdebc9bd2d649647f049077d825bf,ZDF101406C,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,13708,15,,15078,96,2363280815,ASP di Trapani,2014-07-17,2014-07-31,2015-01-30
7ef6205993d555649d9a65f0f6109aa9,1151150867,da35df125849e798cee7fcdc043ce103e8c2833c,ZDF0DFE48A,FORNITURA PROCESSORI COCLEARI COMPLETI DI ACCESSORI PER I PAZIENTI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,4278,97,,4278,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-02-24,2014-12-31,2015-01-21,
7ef6205993d555649d9a65f0f6109aa9,1151150867,fa0c3aea5726648d51b29aa1e9a7f84b848dd950,ZDF0DD9E24,CAMICI MONOUSO IN TNT STERILE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,30000,,720,47,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,
7ef6205993d555649d9a65f0f6109aa9,1151150867,9edf7d07f6f416ba422106ef74b31f3abb5c9354,ZDE1251B4D,SONDE DI SOSTITUZIONE PER GASTROSTOMIA CH10 E CH 20,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,529,32,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-12-16,2014-12-31,2015-01-21,
7ef6205993d555649d9a65f0f6109aa9,1151150867,73c10080f10536c4bcc9ae264df48868f70586de,ZDE0EA1D24,AFFIDAM. TRAMITE PROCEDURA MEPA LA FORNITURA DI 1 SISTEMA FIBROSCOPIO PER ORL,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3600,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-06-12,2014-12-31,2015-01-21,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,54cbf78d88105cabc018934fb0eaa9c43b719147,ZDE0E5BB7C,RINNOVO ASSISTENZA E AMNUTENZIONE SOFTWARE FLUSSI M,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,3508,,3508,2363280815,ASP di Trapani,2013-07-21,2014-07-20,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,b1733afa364e5b8c2c24a7bc19c46751fc065a5b,ZDE0E2B7DB,Lavori urgenti di manutenzione straordinaria sull'impianto telefonico installato presso il P.O. S.A.Abate di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,350,,350,2363280815,ASP di Trapani,2013-12-18,2013-12-20,2015-01-30,,
e1fe3e52826c73702068a57bafc986a1,2363280815,2bc397be1fd6c0c3a119c5b68cd652c384839cd5,ZDD10F92D6,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3676,63,,0,2363280815,ASP di Trapani,2014-12-11,2014-12-15,2015-01-30,
7ef6205993d555649d9a65f0f6109aa9,1151150867,de37f644a1e14e97509d15dd37120a3809e10c72,ZDD108375B,FORNITURA SERVIZIO TARATURA SISTEMA SIRIUS STOCKAGE BORMAC,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1600,,1600,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-08-22,2014-12-31,2015-01-21,,
c41b550395b21d3691fc869480e645ab,1825570854,11431aac97a10f107191c33e5e1b2e5386a9ee3d,ZDD0A4DDFF,900 FIALE DI SOLUZIONE LOCK,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,5310,,2141,1825570854,ASP Caltanissetta,2013-06-17,2014-06-17,2014-01-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,85ae13061958b741e60c9b9c165821f7b75acae0,ZDD08E59D2,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,5580,,5803,2,2363280815,ASP di Trapani,2013-04-01,2014-03-31,2015-01-30,
daad42352210213a007836a04f00f709,2570930848,5a0f284a091bb7dbbec6cd120f9f922f084f1c72,ZDC0EFBFDA,Intervento tecnico Frigo congelatore Fiocchetti mod.Super Artic 700 matr. 15738 in dotazione all'U.O. di Medicina Trasfusionale del P.O. di Sciacca.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,712,5,,712,5,2570930848,ASP di Agrigento,2014-04-29,2014-12-31,2014-12-31
c41b550395b21d3691fc869480e645ab,1825570854,221fd590cbf6b1b52328a4d22a9a55c40865374a,ZDC0CE788F,TRASFERIMENTO A DISCARICA DI MATERIALE CONTENENTE AMIANTO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2350,,2867,1825570854,ASP Caltanissetta,2013-11-22,,2014-01-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,ce68c8a35e7b11bef8ffeb6180a93774cb0909bc,ZDC0C0C958,COTTIMO PER FORNITURA A DITTE DIVERSE DISPOSITIVI MEDICI PER SALE OPERATORIE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,594,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-04-24,2014-12-31,2015-01-21,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,be19e287c0e590f39b9e575c850c9ee0b11cd73a,ZDC0C0C762,COTTIMO PER FORNITURA A DITTE DIVERSE DISPOSITIVI MEDICI PER SALE OPERATORIE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,5655,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-04-24,2014-12-31,2015-01-21,,
daad42352210213a007836a04f00f709,2570930848,b36037ecb5091779b9649262bdb30142cad8616a,ZDB107911E,PULIZIA STRAORDINARIA TETTI COPERTURA P.O. SGD,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,720,,720,2570930848,ASP di Agrigento,2014-10-21,2014-10-31,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,bb86a25633b0faca8254dcb5de23a8dcef0ff0fe,ZDB1035B95,MATERIALE DI CONSUMO PER MICROINFUSORE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3676,63,,3676,63,2570930848,ASP di Agrigento,2014-04-10,2014-07-30,2014-12-31
daad42352210213a007836a04f00f709,2570930848,10f54a42444ce388b4cdb61ec85eea5173b26782,ZDB0E2E230,Riparazione Doppler II Huntleigh Healthcare matr. N. 06559-08 in dotazione al Poliambulatorio di Licata.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,420,75,,420,75,2570930848,ASP di Agrigento,2014-03-06,2014-12-31,2014-12-31
dfe86c440eca8cdd61cbd299269dac52,2363280815,90ef6e90f038025e17009e33345ab0e1ff25ab22,ZDB0CDED10,LATTE PER NEONATI LIQUIDO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,576,,27,6,2363280815,ASP di Trapani,2014-05-01,2017-04-30,2015-01-30,
e1fe3e52826c73702068a57bafc986a1,2363280815,ad49d7815ee1bc33cc55b0d1f92c4a615e6d5246,ZDB0BFBD68,Nullo,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,350,,385,2363280815,ASP di Trapani,2013-10-18,2013-10-25,2015-01-30,,
c41b550395b21d3691fc869480e645ab,1825570854,0e06e71d31aaa51ef1b4020cb2ecbe42871cf2bf,ZDB0848952,MANUTENZIONE STRAORDINARIA AL CHILLER DI COSTRUZIONE RG GROUP CHE ALIMENTA IMPIANTO DI CLIMATIZZAZIONE,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,658,,796,1825570854,ASP Caltanissetta,2013-07-02,,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,3c0e38ea70c03ce563c6ca99d907a5f1602266f5,ZDA125EB10,Intervento tecnico Stampante Samsung MI-3471ND in dotazione al Pronto Soccorso del P.O. di Sciacca.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,70,,70,2570930848,ASP di Agrigento,2014-12-18,2014-12-31,2014-12-31,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,6dc6184f6dc1ddc187c438cd0f9499d952b2c933,ZDA1186CDF,SERVIZIO DI AUTOCONTROLLO ALIMENTARE PER LA CUCINA DEL P.O. DI PANTELLERIA PER ANNI 1,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,7990,,0,2363280815,ASP di Trapani,2014-11-03,,2015-01-30,,
e1fe3e52826c73702068a57bafc986a1,2363280815,b544638f6979e8ac1de077607051a93e20160f45,ZDA0E7DE7D,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,10400,,11440,2363280815,ASP di Trapani,2014-05-26,2014-05-27,2015-01-30,,
daad42352210213a007836a04f00f709,2570930848,fc8d78ce2789d1ae9797856457ac7ecfa16e3559,ZDA0E6244C,materiale di consumo per microinfusore,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,16937,78,,16937,78,2570930848,ASP di Agrigento,2013-12-04,2014-06-03,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,5ea22b5f0b856f429716b6b73d96ccc4c57731df,ZDA0E03979,COTTIMO FIDUCIARIO SUL ME.PA PER LA FORNITURA DI UN TELEVISORE E UNA LAVAGNA PER IL CENTRO ALTHEIMER DI PIAZZA ARMERINA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2488,,2488,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-15,2014-12-31,2015-01-21,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,565ad33857c04628a5ec6a1563482ce65b294b2d,ZDA0DD70AC,ACQUISTO NASTRO ADESIVO PER AUTOCLAVE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,58,49,,58,48,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21
c41b550395b21d3691fc869480e645ab,1825570854,2e01e5952c8d8eac7263074afffff7668b02578f,ZDA0C07672,FORNITURA DI MICRO PINZE E FORBICINE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,208,,0,1825570854,ASP Caltanissetta,2013-11-04,2013-12-04,2014-01-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,53bd073c1c8b4aac82429be228b4291a48120aeb,ZDA0B16C25,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,9594,4,,10377,31,2363280815,ASP di Trapani,2013-09-09,2013-11-12,2015-01-30
c41b550395b21d3691fc869480e645ab,1825570854,7c7bfbdb23f163b83b476bfe7f3bd5a47ee73378,ZDA0A08B38,RATIFICA PER LAVORI DI RIFACIMENTO IMPIANTO DI ILLUMINAZIONE DI EMERGENZA C/O CENTRALE TERMICA,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1505,,1821,1825570854,ASP Caltanissetta,2013-06-12,2013-07-12,2014-01-31,,
7ef6205993d555649d9a65f0f6109aa9,1151150867,75ebf8c133a59e72d67e84176f4eb86d2808456d,ZD9117418F,ACQUISTO DI BATTERIE PILE ALCALINE PER APPARECCHIATURE ELETTROMEDICALI IN DOTAZIONE AL P.O. UMBERTO IÂ° DI ENNA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,963,,0,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-11-19,2015-02-28,2015-01-21,,
daad42352210213a007836a04f00f709,2570930848,c8155fdedb97b7751ce22d63b1d7c29052114a0f,ZD90E6EEFC,PRODUZIONE DI MATERIALE PUBBLICITARIO PER PROG. OKKIO ALLA SALUTE,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,550,,550,2570930848,ASP di Agrigento,2014-03-25,2014-04-04,2014-12-31,,
c41b550395b21d3691fc869480e645ab,1825570854,7d895dc7416316aa7cb5d70357d218044e57b158,ZD90B6C597,MATERIALE SANITARIO PER INIETTORE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1525,,1846,1825570854,ASP Caltanissetta,2013-09-11,,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,2e31fff4af46b40d6a85eff8daff7832297e6bf0,ZD908C6B91,FORNITURA IN SOMMINISTRAZIONE DI PARAFFINA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,3116,,1760,1825570854,ASP Caltanissetta,2013-03-06,2016-03-06,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,c64af4c79bc11e1bbd1da8615881f160d2e6af1d,ZD9082CCA1,ACQUISTO FARMACO,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,33212,,10959,6,1825570854,ASP Caltanissetta,2013-01-08,2014-01-08,2014-01-31,
c41b550395b21d3691fc869480e645ab,1825570854,62f888dea0e95829363a797129de96e1e4b77527,ZD9081B91E,FORNITURA DI NÃ‚Â° 300 SACCHETTI LINER ABBOTT MONOUSO CON FILTRO (MEPA),08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1455,,1760,1825570854,ASP Caltanissetta,2013-05-08,2013-07-12,2014-01-31,,
c41b550395b21d3691fc869480e645ab,1825570854,061f45fe862fdafb348b333de5649b9e648820b0,ZD906D8A0C,FORNITURA E ISTALLAZIONE DI TENDE A BANDA VERTICALI (MEPA),08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,1098,,1329,1825570854,ASP Caltanissetta,2013-05-14,2013-05-28,2014-01-31,,
daad42352210213a007836a04f00f709,2570930848,ba57cf09c21d2a40565a0b0f0a7d0fc6cb8d02d7,ZD81012FD4,FORNITURA DI DEPLIANTS E LOCANDINE PER PON 2012 L.P.N. 7.4,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,439,2,,439,2,2570930848,ASP di Agrigento,2014-05-09,2014-06-03,2014-12-31
7ef6205993d555649d9a65f0f6109aa9,1151150867,4673d7f87d14d5fcab529087dd21dfbefed6f9d4,ZD80DF351C,ACQUISTO DISPOSITIVI PER CAMERA BIANCA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,4729,2,,5775,1151150867,AZIENDA SANITARIA PROVINCIALE DI ENNA,2014-03-18,2014-12-31,2015-01-21,
daad42352210213a007836a04f00f709,2570930848,f228a1fec7c6c7919d80da87770014b21780f1ab,ZD80CAD409,riparazione ecografo Esaote matr. 5664 Poliamb. di Bivona.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2480,,30256,2570930848,ASP di Agrigento,2014-01-01,2014-12-31,2014-12-31,,
daad42352210213a007836a04f00f709,2570930848,d52ebfb2721b8c5bd525501a7555f53cbaf059b1,ZD711F4429,Intervento tecnico ripristino linee telefonico U.O. di Urologia e Chirurgia del P.O. di Sciacca.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,315,,0,2570930848,ASP di Agrigento,2014-11-27,2014-12-31,2014-12-31,,
e1fe3e52826c73702068a57bafc986a1,2363280815,26a55aaf1b2aba1e9cf47ea45021709d6f519101,ZD711D88FD,Nullo,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,3266,81,,0,2363280815,ASP di Trapani,2014-09-01,2014-12-31,2015-01-30,
